,datePosted,title,price,address,latitude,longitude,description,rooms,bathrooms,pets,furnished,dateScraped
1404016508,12 février 2019 22:08,fully renovated downtown 2 bedroom apartment - brand new 4 1/2,2295.00,"3421 Drummond, Montreal, QC, H3G 1X7",45.500994,-73.578678,"Located in the Golden Square Mile neighbourhood, this 64-unit building offers one, two- and three-bedroom floor plans to choose from as well as elegantly decorated common areas.Its within a short walking distance to Mount Royal Park, Museum of Fine Arts, Bell Centre, McGill and Concordia universities. Conveniently nearby is the vibrant Crescent St where restaurants, cafes and p",4 1/2,1 salle de bain,,Non,Wed_Feb_13_091808_2019
1366109378,12 février 2019 15:03,"Downtown,Vieux-Montreal,1, 2,3,bedrooms,4 1/2,51/2, Centre Ville",2495.00,"221 Saint Jacques, Montreal, QC, H2Y 1M6",45.5038812,-73.5587138,"NO AIRBNB OR SIMILARCondo for rent31/2,1 bedroom,2 levels at 2050$/month41/2,2 bedrooms, 1 t bathroom, laundry925 sqfeets at $2495/month1050sqfeets at $2795/month51/2,3 bedrooms,2 bathrooms,1150sqfeets at $2995/monthCome to live in a luxury condo in the heart of urban life. The Bank project, a prestigious building in Old Montreal, is cleverly designed to satisfy the most demand",4 1/2,1 salle de bain,Non,Oui,Wed_Feb_13_091809_2019
1415102423,13 février 2019 05:04,Recherché : Recherche 3.5 ou 4.5 Montreal,1400.00,"J7C5L5, Canada",45.681636,-73.91182470000001,"Vanessa et Alex :) Recherche 3.5 ou 4.5 pr&egrave;s d’une station de metro, avec une entr&eacute;e laveuse s&eacute;cheuse dans l’appartement et un stationnement priv&eacute;. Pr&ecirc;t &agrave; payer 1400",4 1/2,1 salle de bain,,Non,Wed_Feb_13_091811_2019
1415101926,13 février 2019 04:56,Sublet / sous location 3 1/2 MARCH-JUIN,800.00,"700 Rue de Gaspé, Verdun, QC H3E 1H2, Canada",45.4538297,-73.5477307,630pi2 800$+ 69$ pour le stationnement 200$ pour les meubles possibilit&eacute; de trasnf&egrave;re de bail plus t&ocirc;t Fran&ccedil;ais: Ces logements accueillants pour les familles sont situ&eacute;s sur l'&Icirc;le-des-Soeurs. Vos animaux de compagnie sont les bienvenus. Tous ont des planchers en bois franc et sont &eacute;quip&eacute;s d'un r&eacute;frig&eacute;rateur et ,2 1/2,1 salle de bain,Oui,Oui,Wed_Feb_13_091812_2019
1415101597,13 février 2019 04:51,2 Bedrooms High End,2000.00,"240 Rue Murray, Montréal, QC H3C 2C7, Canada",45.4928258,-73.5600007,"190 murray Decouvrez ce magnifique Condo 4 1/2 situe au 8 ieme etage dans le coeur de Griffintown inclus : 2 chambres a coucher - Une salle de bain complete. Piscine exterieur Terrace sur le toit et Grand lounge 8 appareils electro-menagers inclus en Stainless. Une salle de Gym complete. Non-Fournis : Electricite, Cable &amp; Internet Une place de garage et grand locker prive e",4 1/2,1 salle de bain,,Non,Wed_Feb_13_091813_2019
1415100365,13 février 2019 04:33,Cession de bail - 150m Metro De Castelnau! 500m Metro Jean Talon,700.00,"H2R1P1, Canada",45.536308,-73.6193965,"Cession de bail - Disponible: Mars, 1. 150m METRO De Castelnau (2 min &agrave; pied) - metro ligne bleu 500m Metro Jean Talon (7 min &agrave; pied) - metro ligne orange 350m - Park Jarry, Fit for Life Gym 140m - McDonald’s - R&eacute;nov&eacute; Inclusions: -&Eacute;lectrom&eacute;nagers -&Eacute;lectricit&eacute; -Eau chaude -Chauffage -500m March&eacute; Jean Talon Proche de ",1 1/2,1 salle de bain,Oui,Oui,Wed_Feb_13_091814_2019
1415099995,13 février 2019 04:28,"condo à louer, tout inclus dans HOMA",1550.00,"4951 Rue Ontario E, Montréal, QC H1V 1M3, Canada",45.5599638,-73.5364962,"bonjour je loue mon 3 1/2 style condo loft, au RDC. Il est compl&egrave;tement tout inclus: meubles, &eacute;lectro-m&eacute;nagers (poele, frigo, lave-vaiselle, micro-onde, laveuse, s&eacute;cheuse) il y a un set de patio ext&eacute;rieur sur la terrase, et chauffage, eau chaude, &eacute;lectricit&eacute; sont inclus aussi. 1550$ par mois appellez moi au 514 6 2 2 - 3 3 1 4 di",3 1/2,1 salle de bain,,Oui,Wed_Feb_13_091815_2019
1412499715,13 février 2019 04:18,Appartement ou chambres à louer tout inclus Villeray,525.00,"8044 Rue St-Hubert, Montréal, QC H2R 2P3, Canada",45.5459509,-73.6255778,"8044 rue St-Hubert, &agrave; sept minutes du M&Eacute;TRO JARRY. Je loue l'appartement au complet, meubl&eacute; et chauff&eacute;. Il a de belles chambres meubl&eacute;es avec beaucoup de lumi&egrave;re, Grande terrace avec bbq pour l'usage des locataires, incluant frigo, po&ecirc;le, tout &eacute;l&eacute;ctom&eacute;nager, lit, meubles, table, etc. C’est un endroit tranquill",4 1/2,1 salle de bain,Non,Oui,Wed_Feb_13_091816_2019
1415097125,13 février 2019 03:55,"Recherché : 3 1/2 ou 4 1/2 Rosemont, Petite Italie, Mile-end, Villeray",1200.00,", Montréal H2T 3C6 QC",45.5293389,-73.5966965,"Bonjour, Moi c’est Elsa et lui, c’est C&eacute;sar! Nous sommes un jeune couple de professionnels de Qu&eacute;bec qui cherchons &agrave; s’installer &agrave; Montr&eacute;al pour le 1er mai. Passionn&eacute;s par le design et les bons restaurants, nous avons un seul d&eacute;faut, c’est la quantit&eacute; de livres que nous avons haha. Sinon, nous n'avons pas de chat, de chien",3 1/2,1 salle de bain,Non,Non,Wed_Feb_13_091817_2019
1412035194,13 février 2019 03:48,Appartement meublé à louer Villeray pour 3 mois,1100.00,", h2r 1e7, montréal ,villeray, QC, Canada",45.5453488,-73.62119969999999,"Joli appartement 4 et demi &agrave; louer Villeray rue tranquille &agrave; 10 minutes &agrave; pied entre les stations de m&eacute;tro Jean-Talon ou Jarry . Meubl&eacute;, chauff&eacute;, t&eacute;l&eacute; , wifi, tout &eacute;quip&eacute; (linge de maison , draps , serviettes…) Disponible du 15 f&eacute;vrier au 15 mai 2019 R&eacute;f&eacute;rences",4 1/2,1 salle de bain,Non,Oui,Wed_Feb_13_091818_2019
1415096478,13 février 2019 03:47,Recherché : Looking for a 3 1/2 apt...,,", Montreal H2G 3A7 QC, Canada",45.5399103,-73.5975923,"I am looking to rent a 3 1/2 apt. for the month of April. I would prefer in the Rosemont/Petite Patrie area. I would like for at least heating, hot water, stove and fridge included. Also installation for washer/dryer. It has to be DOG FRIENDLY. I am 24/7 unless I go out but the dog would come with me. Prefer first floor, if not than basement or any floor above with an elevator ",2 1/2,1 salle de bain,Oui,Oui,Wed_Feb_13_091819_2019
1415096245,13 février 2019 03:45,Nice 51/2 on ground floor with basement for April or May  Verdun,1180.00,"6xx 3rd avenue, verdun h4g 2x6 QC, Canada",45.4573693,-73.5740308,"Grand 51/2 near metro Verdun ( 3 minutes walk distance ) available from 1 April or May It is located on Ground floor of the triplex building, 2 closed bedrooms and double living room with hard wood floor. Washer and dryer connection provided. Cozy private backyard, basement half finished; It is near all the services: supermarkets ; Pharmacy, Dollarama, restaurants, schools, day",5 1/2,"1,5 salle de bain",Non,Non,Wed_Feb_13_091820_2019
1415096100,13 février 2019 03:44,"Lachine,  4 1/2,  poele, frigo, eau chaude inclus, JUILLET",770.00,"Rue Saint-Antoine, Lachine, QC H8S 1T3, Canada",45.4401318,-73.6728674,"Lachine, , St-Antoine et 11 e avenue, 2 e etage,2 chambres a coucher, poele, frigo et eau chaude inclues, planchers bois franc, grand balcon,local pour bicyclette, buanderie dans la batisse , pres des autobus et autobus express(metro LioneL-Groulx), a 5 min de l autoroute 20 et 13), pres piste cyclable, lac St-Louis, restaurants, pharmacie, references demandees, pas de chien, l",4 1/2,1 salle de bain,Non,Non,Wed_Feb_13_091821_2019
1415096082,13 février 2019 03:44,Beau 4 1/2 tout équipé,1200.00,"5318 Avenue Cumberland, Montréal, QC H4V 2N9, Canada",45.4702341,-73.6467143,"R&eacute;nov&eacute;, dans une zone tranquille, tout pr&egrave;s de transport en commune. Acc&egrave;s Internet Wi-Fi. &Eacute;lectrom&eacute;nagers : frigo, po&ecirc;le, laveuse, s&eacute;cheuse et lave vaisselle inclus. Deux grands balcons: devant et en arri&egrave;re. Prix n&eacute;gociable.",4 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_091823_2019
1415095587,13 février 2019 03:39,swap / échange - dog friendly,1012.00,"H2K3M9, Canada",45.5295269,-73.55280189999999,looking to downsize into an apartment with 1+ closed bedroom(s) in the following areas: -saint henri -petite patrie -near parc laurier -little burgundy -point-sainte charles -mile ex -plateau I have received over 200 emails in 1 week. I will do my best to get back to you but will prioritize anyone with a space that meets my criteria. MANDATORY CRITERIA -maximum $1100 all in -ba,4 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_091824_2019
1415094911,13 février 2019 03:32,"Grand appartement 4 1/2 renové , 680 $ !!!!!!!!!!!",680.00,"1805 Boulevard de la Rousselière, Pointe-aux-Trembles, QC H1A 2X6, Canada",45.6686527,-73.50003339999999,"Grand appartement 4 1/2 renov&eacute; , 680 $ !!!!!!!!!!! OUI appartement est encore libre si vous voyez cette annonce Grand appartement vient juste d'&ecirc;tre r&eacute;nov&eacute; Recherche locataire avec un emploi stable inclus : 2 chambre 1 salle de bain 1 cuisine 1 toilette 1 laveuse 1 s&eacute;cheuse &Agrave; proximit&eacute; : un depanneur un proxim ( pour achat de m&ea",4 1/2,1 salle de bain,Non,Non,Wed_Feb_13_091825_2019
1415094294,13 février 2019 03:26,Spacious 3 bedroom apartment in Griffintown (March 1),1575.00,"1734 Rue Notre-Dame Ouest, Montréal, QC H3J 1M3, Canada",45.488636,-73.568175,"Large 3 bedroom apartment (one big master with door to balcony and two medium rooms), two bathrooms, very large kitchen/dining area, washer/dryer, two living rooms, very large back deck. Hardwood floors. Big windows in every room. Dishwasher. Pet friendly. Heart of Griffintown on Notre-Dame between Des Seigneurs and Guy. Walking distance to Georges-Vanier metro, frequent buses,",5 1/2,"1,5 salle de bain",Oui,Non,Wed_Feb_13_091826_2019
1415094069,13 février 2019 03:24,4 1/2 à louer Rénové - 785$ par mois ,785.00,"Boulevard Viau, Montréal, QC, Canada",45.5827682,-73.60309029999999,4 1/2 sous-sol R&eacute;nov&eacute; en 2018 &agrave; St-Leonard sur la rue Viau (entre boulevard Lavosier et boulevard Couture). Entr&eacute;e laveuse/s&eacute;cheuse Arr&ecirc;te d’autobus &agrave; 2min Disponible &agrave; partir du 1er mars,4 1/2,1 salle de bain,Non,Non,Wed_Feb_13_091827_2019
1415094003,13 février 2019 03:24,Nice 41/2 near metro for rent--May or June Verdun,850.00,"6xx 3rd avenue, verdun h4g2x6 QC, Canada",45.4573693,-73.5740308,"Grand 41/2 near metro Verdun ( 3 minutes walk distance ) available from 1 May. It is located on second floor of the triplex building, 1 closed bedroom and double living room with hard wood floor and large windows. Washer and dryer connection provided. Quiet neighborhood. It is near all the services: supermarkets ; Pharmacy, Dollarama, restaurants, schools, day cares, parks, hos",4 1/2,1 salle de bain,Non,Non,Wed_Feb_13_091828_2019
1415093366,13 février 2019 03:18,Condo/ Appartement à Louer,1950.00,"5200 Av Bourret, Montréal, QC H3W 1L7, Canada",45.4891168,-73.6379778,"Superbe haut de Duplex totalement r&eacute;nov&eacute; , 3 CAC, cuisine avec bcp de rangement, comptoir de granite, salon et s. &agrave; d&icirc;ner &agrave; air ouvert avec foyer &eacute;lectrique. Entr&eacute;e laveuse /s&eacute;cheuse superpos&eacute;es. Stationnement ext&eacute;rieur inclus. A 7 minutes de marche du Metro Cote-Ste-Catherine, &agrave; quelques minutes de l’H",5 1/2,1 salle de bain,,Non,Wed_Feb_13_091829_2019
1405004585,13 février 2019 03:14,Recherche un 3 1/2  à louer à partir de avril ou mai 2019,600.00,"Montreal, QC H4G1G8, Canada",45.4645527,-73.57408149999999,"Bonjour, je suis une femme retrait&eacute;e de 65 ans, calme et respectueuse de mon environnement. Bonne r&eacute;f&eacute;rences. J'ai tous mes &eacute;lectros donc non meubl&eacute;. Installation laveuse- s&eacute;cheuse si possible. Pas de sous- sol avec balcon avant. Epicerie et pharmacie &agrave; moins de 10 min. &agrave; pied, pr&egrave;s d'autobus ou m&eacute;tro. ( arth",3 1/2,1 salle de bain,,Non,Wed_Feb_13_091830_2019
1415092424,13 février 2019 03:12,3 1/2 (1 bedroom) sub-rent,1117.00,"H3E, Canada",45.4615233,-73.5463761,"Big 3 1/2 high-rise condo unit in Nun’s island for rent! (1 bedroom) - Beautiful river view - Well-maintained building and friendly neighbors! - Right by the bus stops for 168(downtown) and 12(verdun) - Building residents have access to sauna, gym, and outside pool - Close to amenities - Elgar centre, public library, public pools, parks, walk paths, Couche Tard, and so on! - Ea",2 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_091831_2019
1398231156,12 février 2019 16:01,*Condo neuf à louer (4.5)- Griffintown-Marché Atwater-Sud-Ouest*,2000.00,"230 rue Dominion, Montreal, QC, H3J 1N4",45.48366830000001,-73.57259429999999,"Nouvelle Construction-Nouveaux Appartements Condos &agrave; louer-1-2-3 chambres &amp; Studio, Petite Bourgogne/Little Burgundy,Canal Lachine, rue Notre-Dame, m&eacute;tro Lionel Groulx, Centre-Ville Montr&eacute;al-Village Stelco- Projet: 230 rue Dominion au coin de Duvernay Tous les &eacute;lectrom&eacute;nagers en acier inoxydable et laveuse et s&eacute;cheuse fournis.Inclus",4 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_091832_2019
1409527811,13 février 2019 00:17,"For 1 march ,3 1/2,Outremont,1,bedroom,Stanislass",1325.00,"1000 Pratt, Montreal, QC, H2V 2V3",45.5158395,-73.624471,"Immeuble prestigieux &agrave; Outremont , sur la rue Pratt, dans un endroit paisible et s&eacute;curitaire. &Agrave; quelques minutes &agrave; pied de Coll&egrave;ge Stanislas . Les unit&eacute;s sont r&eacute;nov&eacute;es au go&ucirc;t du jour avec des mat&eacute;riaux de qualit&eacute;. Inclus : Chauffage, eau chaude, cuisini&egrave;re, r&eacute;frig&eacute;rateur et lave va",3 1/2,1 salle de bain,Non,Non,Wed_Feb_13_091833_2019
1407398229,1 février 2019 02:48,Recherché : LOFTS VIEUX MONTRÉAL - LOFTS OLD MONTREAL,,"110 Rue Sainte-Thérèse, Montréal, QC H2Y 1E6, Canada",45.50707939999999,-73.5535673,"STYLE AND COMFORT IN OLD MONTREAL With 28 newly renovated units, Maison Sainte-Th&eacute;r&egrave;se is one of the newest loft projects to be added to our reservoir. This stunning building is located in the heart of Old Montreal and boasts an exceptional quality of life with its rooftop terrace, on-floor laundry rooms, and thoughtfully designed units from our partners at Atelie",1 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_091834_2019
1351969078,28 janvier 2019 00:10,Renovated Luxury 3 bedroom apartment for rent in Westmount!,3050.00,"4300 Boulevard de Maisonneuve Ouest, Westmount, QC, H3Z 1K8",45.4845794,-73.5916021,"Luxury 3 bedroom apartment, GREAT LOCATION! Office open daily, DROP IN!Located in Montreal's exclusive Westmount neighbourhood, residents of Le 4300 enjoy a perfect balance of natural beauty with an urban lifestyle; historic surroundings with modern conveniences.- Stunning luxury apartments- Fridge, stove and dishwasher- Fitness facility- Social room with numerous events- 24-ho",5 1/2,2 salles de bain,,Non,Wed_Feb_13_091835_2019
1415092313,13 février 2019 03:08,"RENOVE, PISCINE, SAUNA, COTE-DES-NEIGES",1295.00,"5450 Chemin Queen Mary, Montréal, QC H3X 1V6, Canada",45.4817406,-73.6305903,R&eacute;nov&eacute; en 2018 Accessible aux Fauteuils Roulants Id&eacute;al pour Personnes &Acirc;g&eacute;es R&eacute;nov&eacute; en 2018 Quartier C&ocirc;te-des-Neiges Four et R&eacute;frig&eacute;rateur Inclus 1 Chambre Ferm&eacute;e Ensoleill&eacute; Balcon Locker Ascenseur Piscine Int&eacute;rieure Sauna Buanderie au RDC ($) Stationnement Int&eacute;rieur (100$) Stationnem,4 1/2,1 salle de bain,Non,Non,Wed_Feb_13_091836_2019
1415091717,13 février 2019 03:03,"4 1/2 entièrement rénové Limoilou, impeccable",750.00,"370 Rue des Peupliers E, Québec, QC G1L 1S5, Canada",46.8398476,-71.2406082,"DISPONIBLE EN JUILLET 4 1/2 avec 2 chambres &agrave; coucher. Appartement r&eacute;nov&eacute; au complet et au go&ucirc;t du jour, &agrave; ne pas manquer rare &agrave; ce prix dans Limoilou. Non-chauff&eacute;, non-&eacute;clair&eacute;. Bien entretenu, planchers de bois francs, entr&eacute;e laveuse-s&eacute;cheuse, Stationnement disponible. Immeuble impeccable, locataires d",4 1/2,1 salle de bain,Non,Oui,Wed_Feb_13_091838_2019
1408163735,13 février 2019 03:00,2 Bedroom apartment near Algonquin College. Free (Jan 15 to 31).,1365.00,"2181 Navaho Dr, Ottawa, ON K2C 0V3, Canada",45.3560427,-75.75799099999999,"Newly renovated two bedroom apartment. The apartment is equipped with brand new kitchen appliances (stove, oven, fridge, microwave and a dish washer). Common laundry room in the basement. Includes heat and water. Conveniently located near College Square Shopping Complex, Centrepoint Theatre and The Nepean Sportsplex are all within close proximity of this west end location. Algo",4 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_091839_2019
1415089646,13 février 2019 02:46,Recherché : Un toit pour jeune couple,900.00,", Montreal h1w3l8 QC, Canada",45.5457697,-73.5382789,"Bonjour &agrave; vous, Nous sommes Camille et Charles. Nous sommes un couple sans enfant, tranquille et responsable. Nous recherchons: - 4 1/2 ou 5 1/2 - Pas de sous-sol - Entr&eacute;e pour laveuse - Maximum 900 $ par mois. - Pour juillet 2019 (possibilit&eacute; avant) Secteur demand&eacute;: &Agrave; maximum 15 minutes &agrave; pied d’une ligne de m&eacute;tro Camille est bi",4 1/2,1 salle de bain,Non,Non,Wed_Feb_13_091840_2019
1415089505,13 février 2019 02:45,Verdun - Près du métro - ensoleillé/Close to Metro - very bright,1175.00,"Rue Argyle, Verdun, QC H4H 1T9, Canada",45.453,-73.5700876,"English Below Situ&eacute; &agrave; Verdun, pr&egrave;s de dynamique rue Wellington Tous les appareils inclus R&eacute;frig&eacute;rateur, cuisini&egrave;re (four), laveuse et s&eacute;cheuse 2 grande chambres Salon + Salle &agrave; manger Plafonds de 12 pieds planchers de bois franc d'origine Beaucoup de soleil 3&egrave;me &eacute;tage 1 min &agrave; pied d'un parc 9 min &agra",4 1/2,1 salle de bain,,Non,Wed_Feb_13_091841_2019
1415089443,13 février 2019 02:44,3 ½ Rénové à neuf et Meublé,1500.00,"3400 Avenue Linton, Montréal, QC H3S 1T2, Canada",45.5016575,-73.62974799999999,"3 &frac12; R&eacute;nov&eacute; &agrave; neuf et Meubl&eacute; Maintenant disponible &agrave; C&ocirc;te-des-Neiges, tr&egrave;s beau 3 &frac12; tout refait &agrave; neuf et enti&egrave;rement meubl&eacute; avec mobilier et accessoires modernes de go&ucirc;t. Tout pr&egrave;s de l’Universit&eacute; de Montr&eacute;al et du HEC, et de tous les services, les restos, &eacute;picer",2 1/2,1 salle de bain,Non,Oui,Wed_Feb_13_091842_2019
